HomePlanet,CryoSleep,Destination,VIP,Deck,Side,Age_group,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_num,Group_size,Solo,Family_size,TotalSpending,HasSpending,NoSpending,Age_missing,CryoSleep_missing,RoomService_ratio,FoodCourt_ratio,ShoppingMall_ratio,Spa_ratio,VRDeck_ratio,Transported
0,0,1,0,5,1,4,23.0,0.0,0.0,1250.0,0.0,0.0,236.0,1,1,6,1250.0,1,0,0,0,0.0,0.0,0.9992006394884093,0.0,0.0,1
0,0,2,0,5,1,0,32.0,27.0,393.0,1061.0,27.0,0.0,237.0,1,1,6,1508.0,1,0,0,0,0.017892644135188866,0.26043737574552683,0.7031146454605699,0.017892644135188866,0.0,1
0,0,0,0,5,0,4,21.0,614.0,43.0,0.0,1.0,0.0,246.0,1,1,2,658.0,1,0,0,0,0.9317147192716236,0.06525037936267071,0.0,0.0015174506828528073,0.0,0
1,0,2,0,2,1,4,26.0,0.0,1026.0,3301.0,831.0,356.0,50.0,2,0,3,5514.0,1,0,0,0,0.0,0.186038077969175,0.5985494106980961,0.15067996373526746,0.06455122393472348,1
1,1,2,0,1,1,2,61.0,0.0,0.0,0.0,0.0,0.0,53.0,2,0,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,4,0,4,30.0,585.0,13.0,122.0,40.0,105.0,78.0,1,1,6,865.0,1,0,0,0,0.6755196304849884,0.015011547344110854,0.14087759815242495,0.046189376443418015,0.12124711316397228,1
0,0,2,0,5,1,0,40.0,889.0,185.0,0.0,0.0,28.0,238.0,1,1,2,1102.0,1,0,0,0,0.8059836808703535,0.16772438803263826,0.0,0.0,0.025385312783318223,1
1,0,0,0,2,0,0,37.0,0.0,4677.0,0.0,115.0,223.0,48.0,1,1,2,5015.0,1,0,0,0,0.0,0.9324162679425837,0.0,0.02292663476874003,0.04445773524720893,1
1,0,2,0,0,0,0,41.0,0.0,4224.0,0.0,1374.0,1281.0,9.0,2,0,2,6879.0,1,0,0,0,0.0,0.6139534883720931,0.0,0.1997093023255814,0.18619186046511627,0
1,0,2,0,0,0,0,32.0,8168.0,69.0,11.0,371.0,0.0,9.0,2,0,2,8619.0,1,0,0,0,0.9475638051044084,0.008004640371229698,0.0012761020881670534,0.04303944315545244,0.0,0
0,0,2,0,6,0,4,30.0,0.0,192.0,0.0,565.0,0.0,185.0,1,1,5,757.0,1,0,0,0,0.0,0.2532981530343008,0.0,0.7453825857519789,0.0,0
0,0,1,0,5,1,4,27.0,0.0,0.0,0.0,0.0,0.0,239.0,1,1,9,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,1,4,22.0,0.0,17.0,0.0,61.0,567.0,240.0,1,1,11,645.0,1,0,0,0,0.0,0.02631578947368421,0.0,0.09442724458204334,0.8777089783281734,0
2,0,2,0,3,1,2,54.0,704.0,0.0,431.0,0.0,47.0,44.0,2,0,3,1182.0,1,0,0,0,0.5950972104818258,0.0,0.3643279797125951,0.0,0.039729501267962805,0
2,0,2,0,5,1,4,27.0,4.0,0.0,896.0,229.0,0.0,241.0,2,0,3,1129.0,1,0,0,0,0.0035398230088495575,0.0,0.7929203539823009,0.20265486725663717,0.0,0
2,1,2,0,5,1,2,52.0,0.0,0.0,0.0,0.0,0.0,242.0,2,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,5,1,3,15.0,0.0,0.0,0.0,0.0,0.0,242.0,2,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,4,1,4,27.0,1277.0,0.0,1.0,10.0,9.0,92.0,1,1,3,1297.0,1,0,0,0,0.9838212634822804,0.0,0.0007704160246533128,0.007704160246533128,0.006933744221879815,0
1,0,0,0,0,0,4,30.0,0.0,3628.0,289.0,1737.0,4987.0,10.0,1,1,2,10641.0,1,0,0,0,0.0,0.3409133621499718,0.027156549520766772,0.1632211990227401,0.4686149220071415,0
0,0,2,0,5,1,4,19.0,0.0,0.0,619.0,0.0,142.0,243.0,1,1,5,761.0,1,0,0,0,0.0,0.0,0.8123359580052494,0.0,0.18635170603674542,0
0,1,1,0,6,0,4,22.0,0.0,0.0,0.0,0.0,0.0,186.0,1,1,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,2,0,0,43.0,1365.0,3106.0,0.0,50.0,2313.0,49.0,1,1,5,6834.0,1,0,0,0,0.19970738844184346,0.45442574981711775,0.0,0.0073152889539136795,0.3384052670080468,0
2,0,2,0,5,1,4,25.0,1084.0,1.0,66.0,0.0,5.0,244.0,1,1,12,1156.0,1,0,0,0,0.9369057908383751,0.000864304235090752,0.05704407951598963,0.0,0.00432152117545376,0
0,0,2,0,4,0,2,51.0,0.0,1.0,0.0,51.0,945.0,79.0,1,1,1,997.0,1,0,0,0,0.0,0.001002004008016032,0.0,0.05110220440881764,0.9468937875751503,0
0,1,1,2,6,1,0,34.0,0.0,0.0,0.0,0.0,0.0,191.0,1,1,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,4,0,4,21.0,2066.0,0.0,15.0,0.0,1.0,80.0,1,1,4,2082.0,1,0,0,0,0.9918386941910706,0.0,0.007201152184349496,0.0,0.00048007681228996637,0
0,1,1,0,6,0,4,21.0,0.0,0.0,0.0,0.0,0.0,189.0,1,1,9,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,5,1,4,23.0,0.0,0.0,0.0,759.0,0.0,246.0,1,1,4,759.0,1,0,0,0,0.0,0.0,0.0,0.9986842105263158,0.0,0
0,0,0,0,5,0,0,38.0,0.0,0.0,591.0,40.0,173.0,254.0,1,1,9,804.0,1,0,0,0,0.0,0.0,0.7341614906832298,0.049689440993788817,0.21490683229813665,0
0,1,2,0,6,0,4,30.0,0.0,0.0,0.0,0.0,0.0,190.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1,1,0,0,2,0,0,31.0,0.0,0.0,0.0,0.0,0.0,50.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,5,0,0,44.0,0.0,178.0,482.0,0.0,0.0,257.0,1,1,1,660.0,1,0,0,0,0.0,0.2692889561270802,0.7291981845688351,0.0,0.0,1
0,1,2,0,6,1,3,14.0,0.0,0.0,0.0,0.0,0.0,193.0,1,1,10,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,1,1,2,6,0,3,18.0,0.0,0.0,0.0,0.0,0.0,191.0,1,1,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,6,1,4,19.0,6.0,0.0,1.0,714.0,0.0,194.0,1,1,5,721.0,1,0,0,0,0.008310249307479225,0.0,0.0013850415512465374,0.9889196675900277,0.0,0
2,1,3,0,5,1,5,27.0,0.0,0.0,0.0,0.0,0.0,247.0,1,1,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,5,0,0,36.0,286.0,415.0,16.0,0.0,0.0,258.0,1,1,4,717.0,1,0,0,0,0.3983286908077994,0.5779944289693594,0.022284122562674095,0.0,0.0,0
2,1,2,0,5,1,1,10.0,0.0,0.0,0.0,0.0,0.0,248.0,1,1,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,5,0,1,1.0,0.0,0.0,0.0,0.0,0.0,259.0,3,0,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,0,0,5,0,1,4.0,0.0,0.0,0.0,0.0,0.0,259.0,3,0,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,0,4,21.0,733.0,0.0,1084.0,1.0,43.0,259.0,3,0,8,1861.0,1,0,0,0,0.3936627282491944,0.0,0.5821697099892589,0.0005370569280343716,0.02309344790547798,0
0,0,2,0,6,0,4,24.0,621.0,0.0,0.0,0.0,0.0,192.0,1,1,9,621.0,1,0,0,0,0.9983922829581994,0.0,0.0,0.0,0.0,0
0,0,2,0,6,1,1,8.0,0.0,0.0,0.0,0.0,0.0,195.0,2,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,6,1,3,18.0,789.0,0.0,2.0,0.0,19.0,195.0,2,0,5,810.0,1,0,0,0,0.9728729963008631,0.0,0.002466091245376079,0.0,0.02342786683107275,0
2,0,2,0,5,0,0,33.0,1758.0,59.0,4.0,0.0,0.0,260.0,1,1,1,1821.0,1,0,0,0,0.964873765093304,0.03238199780461032,0.0021953896816684962,0.0,0.0,0
1,0,0,1,1,1,0,31.0,0.0,27723.0,3.0,202.0,3146.0,55.0,2,0,2,31074.0,1,0,0,0,0.0,0.8921319388576026,9.654062751407885e-05,0.006500402252614642,0.10123893805309735,1
1,0,2,0,1,1,0,43.0,105.0,368.0,268.0,842.0,13.0,55.0,2,0,2,1596.0,1,0,0,0,0.06574827802128992,0.23043206011271133,0.16781465247338762,0.5272385723231058,0.008140262993112084,1
0,0,2,0,5,0,4,20.0,213.0,0.0,0.0,0.0,584.0,261.0,1,1,4,797.0,1,0,0,0,0.2669172932330827,0.0,0.0,0.0,0.731829573934837,0
1,1,2,0,0,1,4,28.0,0.0,0.0,0.0,0.0,0.0,14.0,3,0,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,1,1,0,0,1,4,30.0,0.0,0.0,0.0,0.0,0.0,14.0,3,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,1,0,1,4,28.0,0.0,0.0,0.0,0.0,0.0,14.0,3,0,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,2,2,0,8,2,4,19.0,68.0,0.0,0.0,719.0,0.0,-1.0,1,1,3,787.0,1,0,0,1,0.08629441624365482,0.0,0.0,0.9124365482233503,0.0,0
0,0,2,0,5,1,4,22.0,0.0,0.0,675.0,5.0,0.0,250.0,1,1,10,680.0,1,0,0,0,0.0,0.0,0.9911894273127754,0.007342143906020558,0.0,1
0,0,0,0,5,1,4,27.0,1.0,299.0,1.0,380.0,13.0,251.0,1,1,5,694.0,1,0,0,0,0.0014388489208633094,0.4302158273381295,0.0014388489208633094,0.5467625899280576,0.01870503597122302,0
2,0,0,0,3,1,4,22.0,218.0,50.0,4817.0,146.0,256.0,45.0,1,1,3,5487.0,1,0,0,0,0.03972303206997085,0.009110787172011662,0.8777332361516035,0.026603498542274052,0.04664723032069971,1
0,1,0,0,4,0,1,2.0,0.0,0.0,0.0,0.0,0.0,82.0,6,0,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,4,0,1,4.0,0.0,0.0,0.0,0.0,0.0,82.0,6,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,4,0,1,10.0,0.0,0.0,0.0,0.0,0.0,82.0,6,0,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,4,0,1,9.0,0.0,0.0,0.0,0.0,0.0,82.0,6,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,4,0,0,37.0,0.0,0.0,0.0,0.0,0.0,82.0,6,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,1,0,4,0,1,2.0,0.0,0.0,0.0,0.0,0.0,82.0,6,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,1,1,0,44.0,0.0,3863.0,1.0,1010.0,514.0,56.0,2,0,3,5388.0,1,0,0,0,0.0,0.7168305808127667,0.00018556318426424197,0.1874188161068844,0.09537947671182037,1
1,0,0,0,1,1,1,11.0,0.0,0.0,0.0,0.0,0.0,56.0,2,0,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,6,0,4,22.0,0.0,0.0,0.0,0.0,0.0,193.0,1,1,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1,1,0,0,8,2,0,40.0,0.0,0.0,0.0,0.0,0.0,-1.0,4,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,4,1,4,30.0,278.0,3300.0,0.0,8145.0,2519.0,94.0,4,0,7,14242.0,1,0,0,0,0.019518359896089306,0.2316927613564558,0.0,0.5718598609843432,0.17685880783542793,0
1,0,0,0,4,1,0,37.0,0.0,439.0,0.0,3198.0,6.0,94.0,4,0,7,3643.0,1,0,0,0,0.0,0.12047200878155873,0.0,0.8776070252469813,0.001646542261251372,0
1,1,0,0,4,1,4,26.0,0.0,0.0,0.0,0.0,0.0,94.0,4,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,0,4,19.0,0.0,4.0,109.0,0.0,671.0,264.0,1,1,6,784.0,1,0,0,0,0.0,0.005095541401273885,0.13885350318471337,0.0,0.8547770700636943,1
1,0,2,0,2,1,2,57.0,0.0,987.0,1.0,4948.0,53.0,52.0,1,1,1,5989.0,1,0,0,0,0.0,0.1647746243739566,0.0001669449081803005,0.8260434056761269,0.008848080133555926,0
2,0,3,0,5,0,1,1.0,0.0,0.0,0.0,0.0,0.0,265.0,3,0,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,0,3,17.0,948.0,47.0,292.0,0.0,0.0,265.0,3,0,8,1287.0,1,0,0,0,0.7360248447204969,0.036490683229813664,0.2267080745341615,0.0,0.0,0
2,0,2,0,3,0,4,26.0,1946.0,4.0,4.0,0.0,623.0,43.0,3,0,8,2577.0,1,0,0,0,0.7548487199379363,0.0015515903801396431,0.0015515903801396431,0.0,0.24166020170674943,0
0,1,0,0,6,0,4,21.0,0.0,0.0,0.0,0.0,0.0,194.0,1,1,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,1,2,0,4,1,4,28.0,0.0,0.0,0.0,0.0,0.0,95.0,2,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,4,1,0,36.0,0.0,847.0,0.0,4664.0,89.0,95.0,2,0,5,5600.0,1,0,0,0,0.0,0.15122299589359042,0.0,0.8327084449205499,0.015890019639350116,0
2,0,2,0,5,0,4,25.0,2508.0,0.0,23.0,0.0,67.0,266.0,1,1,5,2598.0,1,0,0,0,0.9649865332820315,0.0,0.008849557522123894,0.0,0.02577914582531743,0
0,1,2,0,6,0,0,40.0,0.0,0.0,0.0,0.0,0.0,196.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,5,0,4,23.0,0.0,0.0,0.0,0.0,0.0,267.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,6,1,1,2.0,0.0,0.0,0.0,0.0,0.0,199.0,3,0,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,0,0,6,1,1,10.0,0.0,0.0,0.0,0.0,0.0,199.0,3,0,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,1,2,0,6,1,0,43.0,0.0,0.0,0.0,0.0,0.0,199.0,3,0,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3,0,13,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,4,1,4,24.0,70.0,160.0,340.0,0.0,336.0,97.0,3,0,13,906.0,1,0,0,0,0.07717750826901874,0.17640573318632854,0.3748621830209482,0.0,0.37045203969129,0
0,1,2,0,4,1,0,42.0,0.0,0.0,0.0,0.0,0.0,97.0,3,0,13,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,1,4,30.0,1450.0,0.0,0.0,0.0,1147.0,257.0,2,0,4,2597.0,1,0,0,0,0.5581216320246344,0.0,0.0,0.0,0.4414934565050038,0
2,0,2,0,5,1,4,19.0,1507.0,0.0,260.0,0.0,0.0,257.0,2,0,4,1767.0,1,0,0,0,0.8523755656108597,0.0,0.14705882352941177,0.0,0.0,0
0,1,2,0,6,0,4,26.0,0.0,0.0,0.0,0.0,0.0,198.0,1,1,9,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2,0,2,0,3,1,0,47.0,405.0,0.0,193.0,458.0,0.0,46.0,2,0,5,1056.0,1,0,0,0,0.38315988647114474,0.0,0.1825922421948912,0.43330179754020814,0.0,0
2,0,2,0,3,1,4,28.0,120.0,8.0,1128.0,1.0,7.0,46.0,2,0,3,1264.0,1,0,0,0,0.09486166007905138,0.006324110671936759,0.891699604743083,0.0007905138339920949,0.005533596837944664,1
0,1,1,0,6,1,4,24.0,0.0,0.0,0.0,0.0,0.0,200.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,4,1,4,29.0,28.0,0.0,561.0,203.0,0.0,98.0,1,1,8,792.0,1,0,0,0,0.03530895334174023,0.0,0.7074401008827238,0.25598991172761665,0.0,0
0,0,1,0,5,0,0,32.0,0.0,486.0,0.0,229.0,26.0,269.0,1,1,2,741.0,1,0,0,0,0.0,0.6549865229110512,0.0,0.3086253369272237,0.03504043126684636,0
0,1,2,0,6,0,0,44.0,0.0,0.0,0.0,0.0,0.0,199.0,1,1,10,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,1,2,0,6,1,3,17.0,0.0,0.0,0.0,0.0,0.0,201.0,1,1,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,2,0,0,5,1,0,35.0,775.0,14.0,0.0,610.0,4.0,258.0,1,1,1,1403.0,1,0,0,1,0.551994301994302,0.009971509971509971,0.0,0.43447293447293445,0.002849002849002849,0
0,1,2,0,6,1,4,23.0,0.0,0.0,0.0,0.0,0.0,203.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,6,0,0,34.0,0.0,118.0,5.0,0.0,761.0,200.0,1,1,4,884.0,1,0,0,0,0.0,0.13333333333333333,0.005649717514124294,0.0,0.8598870056497175,0
0,0,2,0,5,1,4,25.0,1174.0,0.0,18.0,721.0,0.0,260.0,1,1,8,1913.0,1,0,0,0,0.61337513061651,0.0,0.009404388714733543,0.3766980146290491,0.0,0
3,0,2,0,5,0,2,67.0,0.0,761.0,0.0,1.0,0.0,271.0,1,1,4,762.0,1,0,0,0,0.0,0.9973787680209698,0.0,0.001310615989515072,0.0,1
1,0,2,0,1,1,4,22.0,0.0,1531.0,0.0,369.0,2969.0,57.0,2,0,3,4869.0,1,0,0,0,0.0,0.3143737166324435,0.0,0.0757700205338809,0.6096509240246406,0
1,1,2,0,1,1,5,27.0,0.0,0.0,0.0,0.0,0.0,57.0,2,0,3,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,6,1,4,27.0,0.0,0.0,0.0,0.0,0.0,206.0,4,0,6,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,1,3,14.0,1489.0,2.0,126.0,460.0,72.0,261.0,4,0,6,2149.0,1,0,0,0,0.6925581395348838,0.0009302325581395349,0.0586046511627907,0.21395348837209302,0.03348837209302326,0
0,0,1,0,6,1,0,42.0,491.0,106.0,8.0,202.0,0.0,206.0,4,0,6,807.0,1,0,0,0,0.6076732673267327,0.1311881188118812,0.009900990099009901,0.25,0.0,0
0,1,1,0,6,1,4,19.0,0.0,0.0,0.0,0.0,0.0,206.0,4,0,6,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,6,0,4,22.0,0.0,0.0,0.0,0.0,0.0,202.0,1,1,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2,0,2,0,5,0,0,31.0,43.0,782.0,1.0,660.0,0.0,272.0,1,1,1,1486.0,1,0,0,0,0.028917283120376596,0.5258910558170814,0.0006724949562878278,0.4438466711499664,0.0,0
2,0,2,0,5,1,1,10.0,0.0,0.0,0.0,0.0,0.0,262.0,4,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,1,0,39.0,1535.0,0.0,340.0,0.0,723.0,262.0,4,0,7,2598.0,1,0,0,0,0.5906117737591381,0.0,0.13081954597922277,0.0,0.278183916891112,0
2,1,2,0,5,1,0,41.0,0.0,0.0,0.0,0.0,0.0,262.0,4,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,262.0,4,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,1,0,6,0,4,22.0,0.0,0.0,0.0,0.0,0.0,203.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,6,1,4,21.0,0.0,39.0,0.0,310.0,539.0,207.0,1,1,2,888.0,1,0,0,0,0.0,0.043869516310461196,0.0,0.34870641169853767,0.6062992125984252,0
2,1,2,0,3,1,0,40.0,0.0,0.0,0.0,0.0,0.0,48.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,4,1,4,25.0,0.0,997.0,0.0,0.0,0.0,100.0,1,1,5,997.0,1,0,0,0,0.0,0.998997995991984,0.0,0.0,0.0,1
0,0,2,0,5,1,4,23.0,0.0,1268.0,0.0,119.0,2.0,265.0,1,1,200,1389.0,1,0,0,0,0.0,0.9122302158273381,0.0,0.0856115107913669,0.0014388489208633094,0
1,0,0,0,1,1,0,33.0,77.0,2381.0,0.0,3656.0,150.0,58.0,2,0,2,6264.0,1,0,0,0,0.012290502793296089,0.38004788507581805,0.0,0.583559457302474,0.023942537909018357,0
1,1,2,0,1,1,4,20.0,0.0,0.0,0.0,0.0,0.0,58.0,2,0,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,6,0,0,40.0,0.0,0.0,0.0,0.0,0.0,206.0,1,1,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,6,0,4,27.0,0.0,0.0,0.0,0.0,0.0,208.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,4,1,4,21.0,965.0,0.0,23.0,3.0,0.0,102.0,1,1,5,991.0,1,0,0,0,0.9727822580645161,0.0,0.023185483870967742,0.0030241935483870967,0.0,0
2,2,2,0,3,0,4,25.0,591.0,466.0,0.0,0.0,0.0,44.0,1,1,1,1057.0,1,0,0,1,0.558601134215501,0.44045368620037806,0.0,0.0,0.0,0
0,0,2,0,6,1,1,2.0,0.0,0.0,0.0,0.0,0.0,208.0,2,0,6,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,5,1,4,19.0,0.0,3.0,946.0,0.0,0.0,267.0,2,0,6,949.0,1,0,0,0,0.0,0.003157894736842105,0.9957894736842106,0.0,0.0,0
0,1,2,0,6,0,0,41.0,0.0,0.0,0.0,0.0,0.0,211.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1,0,2,0,2,0,0,43.0,0.0,2801.0,537.0,42.0,144.0,52.0,1,1,3,3524.0,1,0,0,0,0.0,0.7946099290780142,0.1523404255319149,0.011914893617021277,0.04085106382978723,1
0,0,2,0,6,0,4,19.0,245.0,41.0,550.0,0.0,0.0,212.0,2,0,2,836.0,1,0,0,0,0.2927120669056153,0.04898446833930705,0.6571087216248507,0.0,0.0,0
0,0,2,0,5,0,4,22.0,926.0,0.0,0.0,0.0,78.0,275.0,2,0,2,1004.0,1,0,0,0,0.9213930348258706,0.0,0.0,0.0,0.07761194029850746,1
0,0,2,0,5,1,3,16.0,0.0,30.0,0.0,769.0,4.0,268.0,1,1,3,803.0,1,0,0,0,0.0,0.03731343283582089,0.0,0.9564676616915423,0.004975124378109453,0
1,0,0,0,2,1,0,42.0,0.0,21.0,0.0,2735.0,3604.0,53.0,1,1,1,6360.0,1,0,0,0,0.0,0.0033013677094796416,0.0,0.4299638421631819,0.5665775821411728,0
0,1,1,0,6,1,4,20.0,0.0,0.0,0.0,0.0,0.0,209.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,3,0,4,1,0,35.0,0.0,1125.0,429.0,0.0,55.0,104.0,1,1,7,1609.0,1,0,0,0,0.0,0.6987577639751553,0.26645962732919254,0.0,0.034161490683229816,0
1,1,2,0,3,1,2,53.0,0.0,0.0,0.0,0.0,0.0,49.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,4,1,3,17.0,21.0,0.0,690.0,260.0,5.0,105.0,5,0,9,976.0,1,0,0,0,0.021494370522006142,0.0,0.706243602865916,0.2661207778915046,0.00511770726714432,0
0,1,2,0,6,1,1,6.0,0.0,0.0,0.0,0.0,0.0,210.0,5,0,9,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,5,1,4,22.0,0.0,442.0,0.0,0.0,368.0,269.0,5,0,9,810.0,1,0,0,0,0.0,0.5450061652281134,0.0,0.0,0.45376078914919854,1
0,0,2,0,5,1,0,41.0,338.0,0.0,377.0,2.0,86.0,269.0,5,0,9,803.0,1,0,0,0,0.42039800995024873,0.0,0.4689054726368159,0.0024875621890547263,0.10696517412935323,1
0,0,3,0,4,1,4,19.0,189.0,510.0,0.0,0.0,0.0,105.0,5,0,9,699.0,1,0,0,0,0.27,0.7285714285714285,0.0,0.0,0.0,1
3,0,2,0,6,0,0,39.0,705.0,3.0,0.0,0.0,0.0,213.0,1,1,9,708.0,1,0,0,0,0.9943582510578279,0.004231311706629055,0.0,0.0,0.0,0
0,1,2,0,6,0,4,23.0,0.0,0.0,0.0,0.0,0.0,214.0,1,1,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,4,0,0,31.0,1088.0,0.0,280.0,0.0,0.0,85.0,1,1,5,1368.0,1,0,0,0,0.7947406866325786,0.0,0.20452885317750183,0.0,0.0,0
0,1,0,0,6,1,0,38.0,0.0,0.0,0.0,0.0,0.0,212.0,1,1,9,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,1,0,6,0,1,1.0,0.0,0.0,0.0,0.0,0.0,215.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,5,0,3,13.0,0.0,0.0,0.0,0.0,0.0,276.0,3,0,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,0,4,21.0,1072.0,79.0,46.0,16.0,0.0,276.0,3,0,8,1213.0,1,0,0,0,0.8830313014827018,0.06507413509060955,0.03789126853377265,0.013179571663920923,0.0,0
2,0,3,0,5,0,0,44.0,485.0,2.0,210.0,0.0,351.0,276.0,3,0,8,1048.0,1,0,0,0,0.46234509056244044,0.0019065776930409914,0.2001906577693041,0.0,0.334604385128694,0
2,0,2,0,5,1,0,36.0,42.0,0.0,212.0,151.0,1853.0,270.0,2,0,1,2258.0,1,0,0,0,0.01859229747675963,0.0,0.09384683488269145,0.06684373616644533,0.8202744577246569,0
2,0,2,0,5,1,4,19.0,2058.0,0.0,224.0,298.0,19.0,270.0,2,0,200,2599.0,1,0,0,0,0.7915384615384615,0.0,0.08615384615384615,0.11461538461538462,0.007307692307692308,0
0,0,2,0,6,1,1,7.0,0.0,0.0,0.0,0.0,0.0,214.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
